652b5c01e2cdfc1a990ebd244a2766ea65eec8d3,DELETE,regular-file,spam_abuse_detection/models/trained_model/checkpoint-1/model.safetensors,437958648,
7e836727e40bd266a9b4bfb4a3bd625f6c8e5cfd,DELETE,regular-file,spam_abuse_detection/models/trained_model/checkpoint-2/model.safetensors,437958648,
7149f6608550588f2904da4b1f01cb2a8b623d1a,DELETE,regular-file,spam_abuse_detection/models/trained_model/checkpoint-3/model.safetensors,437958648,
7149f6608550588f2904da4b1f01cb2a8b623d1a,DELETE,regular-file,spam_abuse_detection/models/trained_model/model.safetensors,437958648,
